case,family,strategy,n,m,optimum_size,reference_type,candidate_size,valid,ratio_to_optimum,seconds,error,min_valid_candidate_size,attains_min_valid_candidate,attains_optimum
er_sparse_016,erdos_renyi_sparse,salvador_auxiliary,13,7,7,exact_exhaustive,7,True,1.0,0.0008463000413030386,,7,True,True
er_sparse_016,erdos_renyi_sparse,reverse_delete_input,13,7,7,exact_exhaustive,8,True,1.1428571428571428,3.589998232200742e-05,,7,False,False
er_sparse_016,erdos_renyi_sparse,reverse_delete_reverse,13,7,7,exact_exhaustive,8,True,1.1428571428571428,3.390002530068159e-05,,7,False,False
er_sparse_016,erdos_renyi_sparse,reverse_delete_high_degree,13,7,7,exact_exhaustive,9,True,1.2857142857142858,3.960001049563289e-05,,7,False,False
er_sparse_016,erdos_renyi_sparse,reverse_delete_low_degree,13,7,7,exact_exhaustive,7,True,1.0,3.630004357546568e-05,,7,True,True
er_sparse_016,erdos_renyi_sparse,lifted_tscc_baker,13,7,7,exact_exhaustive,7,True,1.0,0.00012779998360201716,,7,True,True
er_sparse_017,erdos_renyi_sparse,closed_degree,14,15,6,exact_exhaustive,6,True,1.0,5.3099996875971556e-05,,6,True,True
er_sparse_017,erdos_renyi_sparse,low_degree_witness,14,15,6,exact_exhaustive,6,True,1.0,5.15999854542315e-05,,6,True,True
er_sparse_017,erdos_renyi_sparse,medium_degree_witness,14,15,6,exact_exhaustive,6,True,1.0,5.240004975348711e-05,,6,True,True
er_sparse_017,erdos_renyi_sparse,order_ownership_late,14,15,6,exact_exhaustive,6,True,1.0,5.9699988923966885e-05,,6,True,True
er_sparse_017,erdos_renyi_sparse,order_ownership_early,14,15,6,exact_exhaustive,6,True,1.0,6.289995508268476e-05,,6,True,True
er_sparse_017,erdos_renyi_sparse,seed_and_complete,14,15,6,exact_exhaustive,6,True,1.0,0.0008265000069513917,,6,True,True
er_sparse_017,erdos_renyi_sparse,salvador_auxiliary,14,15,6,exact_exhaustive,6,True,1.0,0.0007680000271648169,,6,True,True
er_sparse_017,erdos_renyi_sparse,reverse_delete_input,14,15,6,exact_exhaustive,6,True,1.0,5.080003757029772e-05,,6,True,True
er_sparse_017,erdos_renyi_sparse,reverse_delete_reverse,14,15,6,exact_exhaustive,7,True,1.1666666666666667,4.3599982745945454e-05,,6,False,False
er_sparse_017,erdos_renyi_sparse,reverse_delete_high_degree,14,15,6,exact_exhaustive,8,True,1.3333333333333333,5.110003985464573e-05,,6,False,False
er_sparse_017,erdos_renyi_sparse,reverse_delete_low_degree,14,15,6,exact_exhaustive,6,True,1.0,5.5100012104958296e-05,,6,True,True
er_sparse_017,erdos_renyi_sparse,lifted_tscc_baker,14,15,6,exact_exhaustive,6,True,1.0,0.00018470000941306353,,6,True,True
er_sparse_018,erdos_renyi_sparse,closed_degree,6,3,3,exact_exhaustive,3,True,1.0,2.9099988751113415e-05,,3,True,True
er_sparse_018,erdos_renyi_sparse,low_degree_witness,6,3,3,exact_exhaustive,3,True,1.0,3.9000005926936865e-05,,3,True,True
er_sparse_018,erdos_renyi_sparse,medium_degree_witness,6,3,3,exact_exhaustive,3,True,1.0,4.5599997974932194e-05,,3,True,True
er_sparse_018,erdos_renyi_sparse,order_ownership_late,6,3,3,exact_exhaustive,1,False,,3.0399998649954796e-05,,3,False,False
er_sparse_018,erdos_renyi_sparse,order_ownership_early,6,3,3,exact_exhaustive,1,False,,2.2299995180219412e-05,,3,False,False
er_sparse_018,erdos_renyi_sparse,seed_and_complete,6,3,3,exact_exhaustive,3,True,1.0,7.599999662488699e-05,,3,True,True
er_sparse_018,erdos_renyi_sparse,salvador_auxiliary,6,3,3,exact_exhaustive,3,True,1.0,0.0005264000501483679,,3,True,True
er_sparse_018,erdos_renyi_sparse,reverse_delete_input,6,3,3,exact_exhaustive,3,True,1.0,7.90000194683671e-05,,3,True,True
er_sparse_018,erdos_renyi_sparse,reverse_delete_reverse,6,3,3,exact_exhaustive,4,True,1.3333333333333333,4.039995837956667e-05,,3,False,False
er_sparse_018,erdos_renyi_sparse,reverse_delete_high_degree,6,3,3,exact_exhaustive,4,True,1.3333333333333333,4.4599990360438824e-05,,3,False,False
er_sparse_018,erdos_renyi_sparse,reverse_delete_low_degree,6,3,3,exact_exhaustive,3,True,1.0,3.44999716617167e-05,,3,True,True
er_sparse_018,erdos_renyi_sparse,lifted_tscc_baker,6,3,3,exact_exhaustive,3,True,1.0,0.0004634000360965729,,3,True,True
er_sparse_019,erdos_renyi_sparse,closed_degree,7,1,6,exact_exhaustive,6,True,1.0,3.539997851476073e-05,,6,True,True
er_sparse_019,erdos_renyi_sparse,low_degree_witness,7,1,6,exact_exhaustive,6,True,1.0,3.8300000596791506e-05,,6,True,True
er_sparse_019,erdos_renyi_sparse,medium_degree_witness,7,1,6,exact_exhaustive,6,True,1.0,3.840000135824084e-05,,6,True,True
er_sparse_019,erdos_renyi_sparse,order_ownership_late,7,1,6,exact_exhaustive,5,False,,2.829998265951872e-05,,6,False,False
er_sparse_019,erdos_renyi_sparse,order_ownership_early,7,1,6,exact_exhaustive,5,False,,2.4500011932104826e-05,,6,False,False
er_sparse_019,erdos_renyi_sparse,seed_and_complete,7,1,6,exact_exhaustive,6,True,1.0,4.799995804205537e-05,,6,True,True
er_sparse_019,erdos_renyi_sparse,salvador_auxiliary,7,1,6,exact_exhaustive,6,True,1.0,0.0002610000083222985,,6,True,True
er_sparse_019,erdos_renyi_sparse,reverse_delete_input,7,1,6,exact_exhaustive,6,True,1.0,2.8999987989664078e-05,,6,True,True
er_sparse_019,erdos_renyi_sparse,reverse_delete_reverse,7,1,6,exact_exhaustive,6,True,1.0,2.8699985705316067e-05,,6,True,True
er_sparse_019,erdos_renyi_sparse,reverse_delete_high_degree,7,1,6,exact_exhaustive,6,True,1.0,3.250001464039087e-05,,6,True,True
er_sparse_019,erdos_renyi_sparse,reverse_delete_low_degree,7,1,6,exact_exhaustive,6,True,1.0,4.139996599406004e-05,,6,True,True
er_sparse_019,erdos_renyi_sparse,lifted_tscc_baker,7,1,6,exact_exhaustive,6,True,1.0,0.00012640003114938736,,6,True,True
er_sparse_020,erdos_renyi_sparse,closed_degree,8,1,7,exact_exhaustive,7,True,1.0,2.4100008886307478e-05,,7,True,True
er_sparse_020,erdos_renyi_sparse,low_degree_witness,8,1,7,exact_exhaustive,7,True,1.0,2.169999061152339e-05,,7,True,True
er_sparse_020,erdos_renyi_sparse,medium_degree_witness,8,1,7,exact_exhaustive,7,True,1.0,2.6799971237778664e-05,,7,True,True
er_sparse_020,erdos_renyi_sparse,order_ownership_late,8,1,7,exact_exhaustive,6,False,,2.069998299703002e-05,,7,False,False
er_sparse_020,erdos_renyi_sparse,order_ownership_early,8,1,7,exact_exhaustive,6,False,,1.5900004655122757e-05,,7,False,False
er_sparse_020,erdos_renyi_sparse,seed_and_complete,8,1,7,exact_exhaustive,7,True,1.0,2.8199981898069382e-05,,7,True,True
er_sparse_020,erdos_renyi_sparse,salvador_auxiliary,8,1,7,exact_exhaustive,7,True,1.0,0.00016230001347139478,,7,True,True
er_sparse_020,erdos_renyi_sparse,reverse_delete_input,8,1,7,exact_exhaustive,7,True,1.0,2.1899992134422064e-05,,7,True,True
er_sparse_020,erdos_renyi_sparse,reverse_delete_reverse,8,1,7,exact_exhaustive,7,True,1.0,1.7599959392100573e-05,,7,True,True
er_sparse_020,erdos_renyi_sparse,reverse_delete_high_degree,8,1,7,exact_exhaustive,7,True,1.0,3.190001007169485e-05,,7,True,True
er_sparse_020,erdos_renyi_sparse,reverse_delete_low_degree,8,1,7,exact_exhaustive,7,True,1.0,1.7700018361210823e-05,,7,True,True
er_sparse_020,erdos_renyi_sparse,lifted_tscc_baker,8,1,7,exact_exhaustive,7,True,1.0,0.00011150003410875797,,7,True,True
er_sparse_021,erdos_renyi_sparse,closed_degree,9,1,8,exact_exhaustive,8,True,1.0,3.300001844763756e-05,,8,True,True
er_sparse_021,erdos_renyi_sparse,low_degree_witness,9,1,8,exact_exhaustive,8,True,1.0,3.519997699186206e-05,,8,True,True
er_sparse_021,erdos_renyi_sparse,medium_degree_witness,9,1,8,exact_exhaustive,8,True,1.0,4.060001811012626e-05,,8,True,True
er_sparse_021,erdos_renyi_sparse,order_ownership_late,9,1,8,exact_exhaustive,7,False,,3.950000973418355e-05,,8,False,False
er_sparse_021,erdos_renyi_sparse,order_ownership_early,9,1,8,exact_exhaustive,7,False,,2.519995905458927e-05,,8,False,False
er_sparse_021,erdos_renyi_sparse,seed_and_complete,9,1,8,exact_exhaustive,8,True,1.0,4.229997284710407e-05,,8,True,True
er_sparse_021,erdos_renyi_sparse,salvador_auxiliary,9,1,8,exact_exhaustive,8,True,1.0,0.00019510003039613366,,8,True,True
er_sparse_021,erdos_renyi_sparse,reverse_delete_input,9,1,8,exact_exhaustive,8,True,1.0,3.389996709302068e-05,,8,True,True
er_sparse_021,erdos_renyi_sparse,reverse_delete_reverse,9,1,8,exact_exhaustive,8,True,1.0,2.7999980375170708e-05,,8,True,True
er_sparse_021,erdos_renyi_sparse,reverse_delete_high_degree,9,1,8,exact_exhaustive,8,True,1.0,2.8699985705316067e-05,,8,True,True
er_sparse_021,erdos_renyi_sparse,reverse_delete_low_degree,9,1,8,exact_exhaustive,8,True,1.0,5.520001286640763e-05,,8,True,True
er_sparse_021,erdos_renyi_sparse,lifted_tscc_baker,9,1,8,exact_exhaustive,8,True,1.0,0.00021280004875734448,,8,True,True
er_sparse_022,erdos_renyi_sparse,closed_degree,10,6,6,exact_exhaustive,6,True,1.0,7.43999844416976e-05,,6,True,True
er_sparse_022,erdos_renyi_sparse,low_degree_witness,10,6,6,exact_exhaustive,6,True,1.0,6.330001633614302e-05,,6,True,True
er_sparse_022,erdos_renyi_sparse,medium_degree_witness,10,6,6,exact_exhaustive,6,True,1.0,6.180000491440296e-05,,6,True,True
er_sparse_022,erdos_renyi_sparse,order_ownership_late,10,6,6,exact_exhaustive,6,True,1.0,8.359999628737569e-05,,6,True,True
er_sparse_022,erdos_renyi_sparse,order_ownership_early,10,6,6,exact_exhaustive,6,True,1.0,7.639999967068434e-05,,6,True,True
er_sparse_022,erdos_renyi_sparse,seed_and_complete,10,6,6,exact_exhaustive,6,True,1.0,0.0003499000449664891,,6,True,True
er_sparse_022,erdos_renyi_sparse,salvador_auxiliary,10,6,6,exact_exhaustive,6,True,1.0,0.000507800024934113,,6,True,True
er_sparse_022,erdos_renyi_sparse,reverse_delete_input,10,6,6,exact_exhaustive,6,True,1.0,5.589995998889208e-05,,6,True,True
er_sparse_022,erdos_renyi_sparse,reverse_delete_reverse,10,6,6,exact_exhaustive,6,True,1.0,4.700000863522291e-05,,6,True,True
er_sparse_022,erdos_renyi_sparse,reverse_delete_high_degree,10,6,6,exact_exhaustive,6,True,1.0,7.890001870691776e-05,,6,True,True
er_sparse_022,erdos_renyi_sparse,reverse_delete_low_degree,10,6,6,exact_exhaustive,6,True,1.0,5.779997445642948e-05,,6,True,True
er_sparse_022,erdos_renyi_sparse,lifted_tscc_baker,10,6,6,exact_exhaustive,6,True,1.0,0.00017829996068030596,,6,True,True
er_sparse_023,erdos_renyi_sparse,closed_degree,11,5,7,exact_exhaustive,7,True,1.0,6.940000457689166e-05,,7,True,True
er_sparse_023,erdos_renyi_sparse,low_degree_witness,11,5,7,exact_exhaustive,7,True,1.0,6.499997107312083e-05,,7,True,True
er_sparse_023,erdos_renyi_sparse,medium_degree_witness,11,5,7,exact_exhaustive,7,True,1.0,6.829999620094895e-05,,7,True,True
er_sparse_023,erdos_renyi_sparse,order_ownership_late,11,5,7,exact_exhaustive,3,False,,3.520003519952297e-05,,7,False,False
er_sparse_023,erdos_renyi_sparse,order_ownership_early,11,5,7,exact_exhaustive,3,False,,2.9499991796910763e-05,,7,False,False
er_sparse_023,erdos_renyi_sparse,seed_and_complete,11,5,7,exact_exhaustive,7,True,1.0,0.0004263000446371734,,7,True,True
er_sparse_023,erdos_renyi_sparse,salvador_auxiliary,11,5,7,exact_exhaustive,7,True,1.0,0.0006232000305317342,,7,True,True
er_sparse_023,erdos_renyi_sparse,reverse_delete_input,11,5,7,exact_exhaustive,7,True,1.0,5.4699950851500034e-05,,7,True,True
er_sparse_023,erdos_renyi_sparse,reverse_delete_reverse,11,5,7,exact_exhaustive,7,True,1.0,4.420004552230239e-05,,7,True,True
er_sparse_023,erdos_renyi_sparse,reverse_delete_high_degree,11,5,7,exact_exhaustive,7,True,1.0,5.2799994591623545e-05,,7,True,True
er_sparse_023,erdos_renyi_sparse,reverse_delete_low_degree,11,5,7,exact_exhaustive,7,True,1.0,8.19999841041863e-05,,7,True,True
er_sparse_023,erdos_renyi_sparse,lifted_tscc_baker,11,5,7,exact_exhaustive,7,True,1.0,0.00018040003487840295,,7,True,True
er_sparse_024,erdos_renyi_sparse,closed_degree,12,10,6,exact_exhaustive,6,True,1.0,6.0999998822808266e-05,,6,True,True
er_sparse_024,erdos_renyi_sparse,low_degree_witness,12,10,6,exact_exhaustive,6,True,1.0,6.370001938194036e-05,,6,True,True
er_sparse_024,erdos_renyi_sparse,medium_degree_witness,12,10,6,exact_exhaustive,6,True,1.0,8.50000069476664e-05,,6,True,True
er_sparse_024,erdos_renyi_sparse,order_ownership_late,12,10,6,exact_exhaustive,6,True,1.0,6.449996726587415e-05,,6,True,True
er_sparse_024,erdos_renyi_sparse,order_ownership_early,12,10,6,exact_exhaustive,6,True,1.0,9.550002869218588e-05,,6,True,True
er_sparse_024,erdos_renyi_sparse,seed_and_complete,12,10,6,exact_exhaustive,6,True,1.0,8.38999985717237e-05,,6,True,True
er_sparse_024,erdos_renyi_sparse,salvador_auxiliary,12,10,6,exact_exhaustive,6,True,1.0,0.0010947000118903816,,6,True,True
er_sparse_024,erdos_renyi_sparse,reverse_delete_input,12,10,6,exact_exhaustive,6,True,1.0,5.339999916031957e-05,,6,True,True
er_sparse_024,erdos_renyi_sparse,reverse_delete_reverse,12,10,6,exact_exhaustive,7,True,1.1666666666666667,0.000118900032248348,,6,False,False
er_sparse_024,erdos_renyi_sparse,reverse_delete_high_degree,12,10,6,exact_exhaustive,8,True,1.3333333333333333,0.00011390005238354206,,6,False,False
er_sparse_024,erdos_renyi_sparse,reverse_delete_low_degree,12,10,6,exact_exhaustive,6,True,1.0,6.990000838413835e-05,,6,True,True
er_sparse_024,erdos_renyi_sparse,lifted_tscc_baker,12,10,6,exact_exhaustive,6,True,1.0,0.0002584999892860651,,6,True,True
er_sparse_025,erdos_renyi_sparse,closed_degree,13,8,7,exact_exhaustive,7,True,1.0,5.050003528594971e-05,,7,True,True
er_sparse_025,erdos_renyi_sparse,low_degree_witness,13,8,7,exact_exhaustive,7,True,1.0,0.00010269996710121632,,7,True,True
er_sparse_025,erdos_renyi_sparse,medium_degree_witness,13,8,7,exact_exhaustive,7,True,1.0,6.290001329034567e-05,,7,True,True
er_sparse_025,erdos_renyi_sparse,order_ownership_late,13,8,7,exact_exhaustive,7,True,1.0,6.029999349266291e-05,,7,True,True
er_sparse_025,erdos_renyi_sparse,order_ownership_early,13,8,7,exact_exhaustive,7,True,1.0,5.630002124235034e-05,,7,True,True
er_sparse_025,erdos_renyi_sparse,seed_and_complete,13,8,7,exact_exhaustive,7,True,1.0,0.0006137000164017081,,7,True,True
er_sparse_025,erdos_renyi_sparse,salvador_auxiliary,13,8,7,exact_exhaustive,7,True,1.0,0.0008531000348739326,,7,True,True
er_sparse_025,erdos_renyi_sparse,reverse_delete_input,13,8,7,exact_exhaustive,8,True,1.1428571428571428,7.650000043213367e-05,,7,False,False
er_sparse_025,erdos_renyi_sparse,reverse_delete_reverse,13,8,7,exact_exhaustive,7,True,1.0,6.400002166628838e-05,,7,True,True
er_sparse_025,erdos_renyi_sparse,reverse_delete_high_degree,13,8,7,exact_exhaustive,8,True,1.1428571428571428,5.679996684193611e-05,,7,False,False
er_sparse_025,erdos_renyi_sparse,reverse_delete_low_degree,13,8,7,exact_exhaustive,7,True,1.0,5.019997479394078e-05,,7,True,True
er_sparse_025,erdos_renyi_sparse,lifted_tscc_baker,13,8,7,exact_exhaustive,7,True,1.0,0.0001786999637261033,,7,True,True
er_sparse_026,erdos_renyi_sparse,closed_degree,14,9,7,exact_exhaustive,7,True,1.0,4.0700018871575594e-05,,7,True,True
er_sparse_026,erdos_renyi_sparse,low_degree_witness,14,9,7,exact_exhaustive,7,True,1.0,4.1300023440271616e-05,,7,True,True
er_sparse_026,erdos_renyi_sparse,medium_degree_witness,14,9,7,exact_exhaustive,7,True,1.0,4.310003714635968e-05,,7,True,True
er_sparse_026,erdos_renyi_sparse,order_ownership_late,14,9,7,exact_exhaustive,7,True,1.0,4.96999709866941e-05,,7,True,True
er_sparse_026,erdos_renyi_sparse,order_ownership_early,14,9,7,exact_exhaustive,7,True,1.0,4.610000178217888e-05,,7,True,True
er_sparse_026,erdos_renyi_sparse,seed_and_complete,14,9,7,exact_exhaustive,7,True,1.0,0.00048450002213940024,,7,True,True
er_sparse_026,erdos_renyi_sparse,salvador_auxiliary,14,9,7,exact_exhaustive,7,True,1.0,0.000521700014360249,,7,True,True
er_sparse_026,erdos_renyi_sparse,reverse_delete_input,14,9,7,exact_exhaustive,8,True,1.1428571428571428,5.660002352669835e-05,,7,False,False
er_sparse_026,erdos_renyi_sparse,reverse_delete_reverse,14,9,7,exact_exhaustive,7,True,1.0,4.7200010158121586e-05,,7,True,True
er_sparse_026,erdos_renyi_sparse,reverse_delete_high_degree,14,9,7,exact_exhaustive,10,True,1.4285714285714286,5.099998088553548e-05,,7,False,False
er_sparse_026,erdos_renyi_sparse,reverse_delete_low_degree,14,9,7,exact_exhaustive,7,True,1.0,0.00021520000882446766,,7,True,True
er_sparse_026,erdos_renyi_sparse,lifted_tscc_baker,14,9,7,exact_exhaustive,7,True,1.0,0.00018720002844929695,,7,True,True
er_sparse_027,erdos_renyi_sparse,closed_degree,6,4,3,exact_exhaustive,3,True,1.0,2.7799978852272034e-05,,3,True,True
er_sparse_027,erdos_renyi_sparse,low_degree_witness,6,4,3,exact_exhaustive,3,True,1.0,2.540001878514886e-05,,3,True,True
er_sparse_027,erdos_renyi_sparse,medium_degree_witness,6,4,3,exact_exhaustive,3,True,1.0,2.6499968953430653e-05,,3,True,True
er_sparse_027,erdos_renyi_sparse,order_ownership_late,6,4,3,exact_exhaustive,3,True,1.0,2.8799986466765404e-05,,3,True,True
er_sparse_027,erdos_renyi_sparse,order_ownership_early,6,4,3,exact_exhaustive,3,True,1.0,2.7200032491236925e-05,,3,True,True
er_sparse_027,erdos_renyi_sparse,seed_and_complete,6,4,3,exact_exhaustive,3,True,1.0,3.109994577243924e-05,,3,True,True
er_sparse_027,erdos_renyi_sparse,salvador_auxiliary,6,4,3,exact_exhaustive,3,True,1.0,0.00031289999606087804,,3,True,True
er_sparse_027,erdos_renyi_sparse,reverse_delete_input,6,4,3,exact_exhaustive,3,True,1.0,2.3900007363408804e-05,,3,True,True
er_sparse_027,erdos_renyi_sparse,reverse_delete_reverse,6,4,3,exact_exhaustive,3,True,1.0,2.0899984519928694e-05,,3,True,True
er_sparse_027,erdos_renyi_sparse,reverse_delete_high_degree,6,4,3,exact_exhaustive,4,True,1.3333333333333333,2.6099965907633305e-05,,3,False,False
er_sparse_027,erdos_renyi_sparse,reverse_delete_low_degree,6,4,3,exact_exhaustive,3,True,1.0,2.519995905458927e-05,,3,True,True
er_sparse_027,erdos_renyi_sparse,lifted_tscc_baker,6,4,3,exact_exhaustive,3,True,1.0,0.00010880001354962587,,3,True,True
er_sparse_028,erdos_renyi_sparse,closed_degree,7,6,3,exact_exhaustive,3,True,1.0,3.409996861591935e-05,,3,True,True
er_sparse_028,erdos_renyi_sparse,low_degree_witness,7,6,3,exact_exhaustive,3,True,1.0,3.619998460635543e-05,,3,True,True
er_sparse_028,erdos_renyi_sparse,medium_degree_witness,7,6,3,exact_exhaustive,3,True,1.0,3.8300000596791506e-05,,3,True,True
er_sparse_028,erdos_renyi_sparse,order_ownership_late,7,6,3,exact_exhaustive,3,True,1.0,5.2799994591623545e-05,,3,True,True
er_sparse_028,erdos_renyi_sparse,order_ownership_early,7,6,3,exact_exhaustive,3,True,1.0,4.9400026910007e-05,,3,True,True
er_sparse_028,erdos_renyi_sparse,seed_and_complete,7,6,3,exact_exhaustive,3,True,1.0,0.00018440000712871552,,3,True,True
er_sparse_028,erdos_renyi_sparse,salvador_auxiliary,7,6,3,exact_exhaustive,3,True,1.0,0.0006702000391669571,,3,True,True
er_sparse_028,erdos_renyi_sparse,reverse_delete_input,7,6,3,exact_exhaustive,3,True,1.0,2.8199981898069382e-05,,3,True,True
er_sparse_028,erdos_renyi_sparse,reverse_delete_reverse,7,6,3,exact_exhaustive,3,True,1.0,2.9099988751113415e-05,,3,True,True
er_sparse_028,erdos_renyi_sparse,reverse_delete_high_degree,7,6,3,exact_exhaustive,3,True,1.0,2.9100046958774328e-05,,3,True,True
er_sparse_028,erdos_renyi_sparse,reverse_delete_low_degree,7,6,3,exact_exhaustive,3,True,1.0,3.0099996365606785e-05,,3,True,True
er_sparse_028,erdos_renyi_sparse,lifted_tscc_baker,7,6,3,exact_exhaustive,3,True,1.0,0.00012649997370317578,,3,True,True
er_sparse_029,erdos_renyi_sparse,closed_degree,8,5,4,exact_exhaustive,4,True,1.0,5.720002809539437e-05,,4,True,True
er_sparse_029,erdos_renyi_sparse,low_degree_witness,8,5,4,exact_exhaustive,4,True,1.0,5.8299978263676167e-05,,4,True,True
er_sparse_029,erdos_renyi_sparse,medium_degree_witness,8,5,4,exact_exhaustive,4,True,1.0,6.3000014051795e-05,,4,True,True
er_sparse_029,erdos_renyi_sparse,order_ownership_late,8,5,4,exact_exhaustive,1,False,,2.050003968179226e-05,,4,False,False
er_sparse_029,erdos_renyi_sparse,order_ownership_early,8,5,4,exact_exhaustive,1,False,,1.550000160932541e-05,,4,False,False
er_sparse_029,erdos_renyi_sparse,seed_and_complete,8,5,4,exact_exhaustive,4,True,1.0,0.0002905000001192093,,4,True,True
er_sparse_029,erdos_renyi_sparse,salvador_auxiliary,8,5,4,exact_exhaustive,4,True,1.0,0.0008099999977275729,,4,True,True
er_sparse_029,erdos_renyi_sparse,reverse_delete_input,8,5,4,exact_exhaustive,4,True,1.0,0.00016980001237243414,,4,True,True
er_sparse_029,erdos_renyi_sparse,reverse_delete_reverse,8,5,4,exact_exhaustive,4,True,1.0,0.0001637000241316855,,4,True,True
er_sparse_029,erdos_renyi_sparse,reverse_delete_high_degree,8,5,4,exact_exhaustive,4,True,1.0,5.849997978657484e-05,,4,True,True
er_sparse_029,erdos_renyi_sparse,reverse_delete_low_degree,8,5,4,exact_exhaustive,4,True,1.0,6.800005212426186e-05,,4,True,True
